REGION,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4
Assens,42054,42159,42249,42206,42128,42094,42149,42035,42054,41969,41812,41702,41635,41631,41604,41449,41443,41394,41402,41338,41325,41181,41146,41071,41037,40994,41076,41027,41046,41135,41207,41153,41224,41311,41413,41448,41390,41413,41406,41418,41328,41367,41474,41360,41212,41120,41120,41060
Faaborg-Midtfyn,51950,52038,52101,52129,52108,52004,52083,52167,52085,51984,51971,51903,51926,51691,51694,51735,51635,51522,51562,51467,51409,51303,51279,51078,51078,51061,51096,50903,50953,50997,51179,51159,51236,51233,51329,51338,51376,51397,51436,51477,51536,51559,51698,51752,51809,51817,51746,51566
Kerteminde,23630,23635,23668,23684,23745,23738,23794,23750,23770,23752,23750,23723,23758,23708,23767,23740,23793,23746,23788,23728,23787,23721,23677,23697,23665,23707,23797,23774,23728,23799,23860,23850,23880,23871,23834,23787,23774,23746,23795,23797,23756,23736,23854,23802,23773,23831,23863,23789
Langeland,13741,13674,13658,13592,13563,13544,13557,13515,13510,13493,13475,13384,13322,13243,13208,13141,13094,13016,13005,12939,12861,12814,12803,12736,12695,12660,12654,12657,12647,12578,12576,12534,12547,12551,12592,12536,12578,12553,12577,12605,12641,12585,12609,12579,12560,12568,12547,12505
Middelfart,37274,37321,37412,37545,37625,37622,37680,37664,37661,37642,37650,37618,37701,37692,37678,37557,37612,37607,37704,37567,37523,37595,37645,37583,37685,37722,37874,37826,37857,37890,37981,37857,37913,37930,38041,38011,38093,38159,38123,38122,38210,38259,38363,38447,38553,38706,38862,38796
Nordfyns,29470,29495,29642,29703,29651,29600,29712,29671,29638,29573,29526,29561,29507,29437,29502,29444,29330,29337,29264,29213,29224,29071,29106,29095,29066,29022,29053,29026,29030,29101,29268,29259,29298,29245,29374,29447,29446,29532,29607,29587,29516,29518,29624,29774,29693,29722,29764,29728
Nyborg,31607,31630,31665,31682,31714,31708,31753,31692,31690,31650,31602,31552,31499,31581,31534,31508,31486,31429,31394,31351,31350,31295,31293,31251,31314,31321,31396,31465,31573,31606,31733,31757,31886,31970,32036,32104,32142,32091,32068,32018,32032,32012,32032,32057,32042,32035,31974,31991
Odense,186932,186950,186886,187783,187929,188153,187884,188703,188777,188907,189058,190147,190245,190448,190103,191400,191610,191903,191692,193174,193370,193780,193641,195598,195797,196090,195908,197513,197480,197600,197466,198912,198972,199415,199235,200917,200563,200695,200703,202250,202348,202506,202663,204080,204182,204170,204120,205297
Svendborg,59040,59105,59154,59255,59185,59129,59103,59104,58998,58921,58925,58846,58713,58733,58714,58612,58551,58545,58485,58368,58296,58207,58094,58011,57979,57993,57978,57908,57988,58110,58086,58206,58228,58369,58393,58547,58510,58621,58627,58620,58698,58716,58707,58661,58599,58584,58513,58485
Ærø,6712,6667,6688,6715,6698,6676,6665,6709,6679,6689,6670,6691,6663,6658,6626,6650,6636,6633,6607,6574,6527,6491,6460,6406,6393,6365,6322,6285,6276,6278,6264,6286,6290,6248,6231,6187,6177,6173,6169,6199,6178,6155,6110,6089,6058,6013,6033,5990
Billund,26181,26218,26267,26247,26235,26229,26306,26279,26160,26195,26226,26132,26155,26234,26271,26216,26220,26303,26353,26360,26357,26377,26403,26268,26318,26344,26399,26278,26285,26336,26363,26355,26434,26538,26562,26498,26481,26509,26520,26491,26482,26549,26618,26563,26629,26699,26699,26615
Esbjerg,114244,114390,114398,114543,114595,114651,114806,114882,115114,115049,115129,115258,115184,115169,115184,115194,115112,115097,115105,115139,115051,114931,115041,115046,115095,115232,115272,115397,115446,115484,115558,115659,115748,115914,115987,115957,115905,115859,115932,116045,116032,116054,116061,115912,115652,115658,115675,115565
Fanø,3192,3210,3233,3216,3207,3204,3241,3235,3219,3219,3245,3217,3213,3210,3231,3237,3251,3236,3245,3227,3237,3243,3249,3251,3264,3258,3256,3275,3263,3246,3293,3293,3290,3302,3337,3360,3345,3346,3370,3403,3401,3419,3414,3426,3404,3416,3475,3487
Fredericia,49463,49445,49507,49598,49690,49786,49841,49801,49849,49978,50091,50142,50104,50139,50193,50179,50193,50242,50293,50275,50374,50431,50358,50311,50324,50377,50390,50390,50429,50513,50585,50640,50689,50741,50844,50830,50868,50921,51023,51158,51326,51391,51460,51377,51427,51442,51417,51420
Haderslev,56414,56413,56447,56498,56508,56477,56424,56373,56346,56387,56312,56168,56117,56122,56116,56139,56188,56219,56290,56154,56051,56054,56042,55990,55906,55885,55971,55887,55888,55952,55999,56019,56029,56033,56082,56037,56045,56032,56009,55941,55963,55949,55927,55846,55857,55868,55829,55641
Kolding,87781,87996,88107,88332,88519,88651,88761,88961,89071,89160,89076,89117,89210,89185,89273,89412,89412,89523,89404,89484,89556,89559,89624,89960,90066,90257,90279,90656,90794,91025,90940,91530,91695,91791,91745,92361,92282,92409,92399,92491,92515,92589,92647,92709,92893,92970,93073,93282
Sønderborg,76913,76883,76919,76786,76793,76685,76647,76597,76439,76402,76377,76158,76193,76259,76298,76193,76094,76037,76055,75790,75732,75716,75653,75423,75264,75198,75221,74928,74937,74884,74878,74595,74737,74732,74804,74762,74801,74783,74785,74684,74650,74663,74773,74607,74561,74430,74353,74233
Tønder,40367,40365,40383,40301,40216,40105,40012,39791,39710,39693,39695,39506,39464,39446,39430,39130,39083,39043,39038,38754,38686,38590,38572,38282,38316,38234,38206,37965,38010,37973,38037,37905,37904,37972,37981,37861,37928,37913,37887,37727,37777,37719,37702,37621,37587,37543,37573,37398
Varde,50125,50236,50367,50407,50475,50415,50470,50377,50378,50422,50510,50327,50351,50355,50423,50192,50193,50156,50187,49963,49969,50040,50099,49890,49958,49991,50110,50054,50122,50123,50309,50207,50289,50377,50449,50422,50452,50518,50462,50324,50301,50253,50214,50135,50129,50170,50237,49949
Vejen,42447,42471,42604,42744,42807,42743,42759,42720,42768,42820,42849,42731,42683,42806,42801,42761,42785,42784,42812,42729,42700,42636,42704,42615,42667,42654,42748,42623,42601,42611,42789,42821,42869,42821,42945,42791,42822,42806,42875,42893,42844,42886,42901,42826,42863,42841,42776,42703
Vejle,104933,105157,105481,105565,105884,106066,106281,106309,106383,106603,106867,106972,107218,107346,107618,107831,108021,108186,108471,108625,108826,109137,109362,109458,109652,109737,110057,110271,110471,110764,111138,111420,111743,112151,112494,112947,113243,113404,113720,113978,114140,114191,114464,114594,114830,115025,115316,115614
Aabenraa,60189,60283,60427,60368,60392,60289,60230,60037,59978,59970,60025,59811,59795,59765,59795,59645,59600,59471,59430,59328,59208,59193,59197,58935,58970,58975,59048,58917,58904,58919,59011,58880,58869,59017,59077,59022,59003,59130,59172,59078,59089,59007,59055,58987,59035,59057,58914,58780
Region Midtjylland,1237041,1238683,1240576,1245355,1247732,1249162,1249892,1253479,1253998,1255106,1255876,1259970,1260993,1262115,1262704,1265601,1266682,1267828,1268406,1271223,1272510,1272929,1273814,1276604,1277538,1278840,1279467,1282250,1282750,1284877,1286679,1291643,1293309,1295584,1297738,1302897,1304253,1306202,1308253,1312985,1313596,1314898,1316368,1320570,1320678,1321790,1323137,1326913
Favrskov,45604,45703,45983,46064,46248,46243,46405,46448,46529,46590,46685,46831,46894,46922,47064,47103,47117,47147,47225,47146,47156,47030,47074,47051,47163,47177,47299,47339,47523,47559,47657,47541,47655,47715,47767,47884,47915,48005,48055,48194,48271,48245,48406,48281,48374,48320,48373,48404
Hedensted,45561,45649,45802,45968,45954,45921,46032,45997,45982,45934,46011,45984,45980,46031,46119,46086,46029,45989,45886,45877,45868,45781,45897,45791,45715,45788,45936,46008,46091,46193,46304,46243,46206,46238,46365,46466,46524,46587,46657,46646,46616,46634,46667,46689,46747,46654,46726,46685
Horsens,80102,80375,80599,80736,81565,81748,81479,81422,81957,82134,82215,82556,82835,83077,83051,83194,83598,83921,84133,84247,84871,85062,85132,85410,85662,85911,86083,86377,86361,86576,86770,87501,87736,88074,88353,88692,89030,89156,89205,89629,89598,89708,89927,90279,90370,90648,90961,91296
Norddjurs,38581,38522,38507,38469,38390,38283,38294,38204,38148,38119,38081,38037,38029,37939,37929,37890,37876,37872,38021,38092,38035,37986,38037,37918,37925,37839,37867,37933,37898,37922,38007,38163,38144,38040,38039,38151,38099,38097,38068,38180,38197,38001,37906,37806,37680,37613,37463,37360
Odder,21562,21563,21619,21615,21593,21568,21643,21697,21721,21759,21837,21856,21852,21838,21763,21810,21749,21758,21808,21844,21800,21848,21851,21799,21773,21806,21825,21838,21928,21915,21997,22078,22131,22176,22209,22255,22331,22392,22549,22595,22626,22616,22639,22624,22675,22696,22783,22854
Randers,93644,93803,93873,94101,94221,94456,94553,94694,94750,94828,94936,95262,95318,95402,95538,95609,95756,95776,95943,95919,96007,96035,96095,96171,96343,96559,96502,96757,96800,96882,97032,97225,97520,97579,97840,97864,98118,98123,98251,98185,98265,98117,98071,97910,97909,97898,98009,97886
Samsø,4085,4073,4068,4032,4003,4009,4055,4016,4010,3986,3968,3898,3885,3866,3905,3886,3889,3867,3874,3836,3806,3784,3804,3774,3767,3747,3768,3735,3733,3697,3709,3733,3710,3713,3753,3729,3724,3706,3732,3729,3720,3698,3705,3709,3684,3672,3689,3665
Silkeborg,87371,87586,87806,87860,88016,88189,88337,88367,88481,88513,88694,88734,88913,89050,89241,89207,89328,89329,89334,89281,89346,89417,89637,89514,89633,89707,89950,89860,90016,90241,90372,90381,90719,90882,91080,91066,91237,91265,91602,91853,92024,92169,92513,92786,93054,93340,93636,93782
Skanderborg,56044,56149,56308,56433,56636,56763,56997,57162,57303,57385,57537,57631,57717,57790,57985,58036,58008,58013,58071,57999,58094,58127,58200,58137,58176,58283,58444,58586,58782,58867,59059,59338,59481,59778,59983,60164,60401,60549,60748,60996,61158,61266,61548,61720,61974,62144,62286,62479
Syddjurs,41281,41257,41318,41422,41314,41312,41353,41434,41392,41469,41599,41680,41734,41768,41750,41872,41815,41862,41894,41874,41894,41719,41726,41769,41719,41671,41714,41657,41652,41755,41887,41950,41889,41846,41877,41985,42021,41997,42165,42392,42468,42520,42636,42700,42768,42862,42900,42976
Aarhus,298538,298710,298501,302080,302618,303218,303107,307000,306650,307119,306799,310653,310956,311235,310801,314144,314545,315193,314887,318757,319094,319747,319680,323644,323893,324330,323477,326676,326246,326984,326612,330563,330639,331332,331505,335728,335684,336370,336411,340376,340421,341372,341497,345755,345332,345545,345635,349977
Herning,84208,84466,84627,85088,85217,85318,85283,85375,85548,85647,85684,85754,85852,85905,85941,86321,86348,86368,86464,86545,86595,86582,86688,86778,86842,86813,86929,86793,86864,87068,87223,87382,87593,87840,88118,88410,88386,88516,88660,88727,88733,88744,88839,88886,88917,88973,89128,89085
Holstebro,57020,57172,57199,57087,57267,57235,57241,57089,57056,57159,57215,57134,57161,57213,57290,57064,57153,57217,57299,57203,57254,57324,57393,57239,57338,57411,57526,57422,57494,57574,57680,57562,57661,57842,57949,58008,58125,58277,58399,58373,58418,58450,58546,58457,58504,58525,58543,58566
Ikast-Brande,39893,39979,40116,40138,40176,40210,40358,40294,40312,40350,40417,40484,40571,40609,40657,40582,40658,40625,40606,40517,40468,40458,40505,40563,40602,40620,40763,40616,40598,40703,40893,40812,40798,40864,41080,41045,40981,41155,41387,41290,41191,41320,41458,41395,41282,41436,41664,41506
Lemvig,22067,21992,22020,21921,21946,21894,21888,21812,21790,21718,21737,21571,21554,21545,21561,21386,21384,21326,21310,21194,21223,21111,21070,20920,20933,20894,20838,20630,20657,20573,20599,20475,20399,20352,20385,20249,20291,20346,20303,20133,20133,20098,20131,20015,19998,19934,19938,19748
Ringkøbing-Skjern,58368,58426,58648,58718,58803,58784,58760,58551,58439,58378,58356,58111,58068,58081,58181,57899,57892,57904,57871,57552,57529,57431,57431,57127,57093,57148,57215,56962,57042,57035,57174,57094,57139,57077,57060,56968,57022,57100,57176,57012,57005,57029,57099,56942,56930,56975,56883,56622
Skive,48356,48312,48420,48310,48300,48319,48341,48131,48137,48121,48122,47964,47986,47940,47948,47617,47620,47620,47598,47278,47291,47249,47256,46985,46942,46938,46949,46655,46641,46686,46715,46492,46639,46661,46715,46577,46540,46555,46663,46557,46599,46516,46413,46265,46224,46138,46151,45924
Struer,22672,22680,22729,22685,22642,22615,22593,22496,22483,22423,22389,22194,22190,22254,22235,22101,22098,22057,22082,21889,21846,21777,21742,21591,21533,21576,21594,21412,21439,21400,21422,21400,21474,21474,21494,21384,21347,21324,21338,21238,21270,21277,21306,21170,21143,21161,21124,21014
Viborg,92084,92266,92433,92628,92823,93077,93173,93290,93310,93474,93594,93636,93498,93650,93745,93794,93819,93984,94100,94173,94333,94461,94596,94423,94486,94622,94788,94994,94985,95247,95567,95710,95776,96101,96166,96272,96477,96682,96884,96880,96883,97118,97061,97181,97113,97256,97245,97084
Region Nordjylland,578839,579148,579602,580391,580515,579908,579741,579689,579628,579489,579422,579275,579829,579787,579824,580293,579996,579595,579332,580273,580272,579849,579864,580886,581057,581115,581340,582413,582632,582664,583471,584918,585499,585769,586104,587421,587335,587446,587611,588962,589148,588766,588888,590010,589755,589605,589731,590580
Brønderslev,35525,35508,35646,35702,35762,35729,35769,35808,35804,35784,35806,35807,35789,35784,35828,35719,35754,35733,35722,35621,35600,35626,35637,35634,35627,35603,35694,35714,35781,35827,35968,35982,36047,36022,36115,36172,36128,36136,36210,36158,36289,36373,36357,36328,36370,36339,36435,36404
Frederikshavn,62751,62733,62654,62581,62525,62378,62391,62108,62007,61897,61868,61633,61576,61532,61556,61317,61158,61020,61078,60812,60775,60700,60692,60517,60458,60469,60538,60396,60377,60284,60376,60313,60246,60340,60478,60402,60356,60308,60311,60171,60140,60110,60197,60049,59987,59960,59906,59761
Hjørring,67121,67143,67250,67123,67102,67059,67069,66819,66803,66711,66720,66496,66473,66444,66487,66264,66178,66105,66056,65793,65767,65669,65637,65363,65405,65468,65564,65329,65295,65347,65447,65359,65411,65308,65367,65303,65307,65345,65412,65298,65257,65185,65058,64899,64665,64668,64659,64610
Jammerbugt,38957,39005,39088,39037,38990,38945,38969,38971,38927,38839,38873,38741,38733,38726,38732,38645,38611,38651,38690,38645,38597,38519,38462,38343,38351,38325,38423,38367,38293,38328,38513,38453,38466,38543,38621,38555,38581,38657,38669,38639,38638,38590,38591,38552,38460,38480,38440,38461
Læsø,2003,2009,2002,1991,1993,1980,1990,1985,1969,1964,1975,1959,1949,1939,1947,1917,1897,1880,1883,1851,1839,1842,1864,1837,1808,1794,1807,1802,1795,1799,1808,1817,1817,1820,1825,1801,1793,1808,1804,1789,1807,1807,1809,1821,1806,1817,1812,1797
Mariagerfjord,42667,42670,42683,42761,42762,42718,42741,42660,42604,42553,42544,42523,42572,42570,42569,42555,42429,42370,42327,42273,42111,42074,42081,42022,42093,42057,42095,42010,42134,42107,42200,42090,42131,42115,42132,42084,42066,42055,42092,42088,42125,42086,42177,42116,42055,41958,41951,41808
Morsø,22091,22166,22161,22136,22098,22022,22038,21876,21833,21765,21789,21651,21600,21519,21570,21439,21474,21366,21327,21193,21189,21135,21129,20993,21003,20971,20941,20855,20816,20784,20774,20647,20629,20719,20707,20653,20665,20629,20600,20551,20514,20501,20503,20436,20403,20394,20366,20241
Rebild,28753,28798,28890,28873,28900,28866,28892,28868,28852,28896,28901,28894,28940,28958,29005,28938,28911,28879,28963,28813,28866,28819,28883,28821,28794,28820,28925,28863,28859,28952,29057,29044,29149,29162,29290,29265,29391,29510,29612,29765,29827,29891,29935,29852,29916,29917,30073,30116
Thisted,45549,45609,45676,45506,45596,45430,45459,45309,45297,45296,45323,45144,45145,45103,45112,44893,44908,44864,44770,44476,44494,44407,44486,44255,44230,44205,44249,44075,44078,44016,44110,43932,43991,43993,44011,43847,43826,43842,43887,43751,43716,43742,43758,43654,43660,43584,43553,43416
Vesthimmerlands,38277,38362,38504,38543,38495,38393,38327,38217,38106,38082,38107,37926,37864,37775,37748,37601,37534,37595,37632,37595,37586,37561,37620,37487,37479,37478,37474,37393,37399,37409,37433,37338,37296,37297,37282,37265,37285,37280,37330,37285,37277,37240,37232,37181,37121,37045,37026,36824
Aalborg,195145,195145,195048,196138,196292,196388,196096,197068,197426,197702,197516,198501,199188,199437,199270,201005,201142,201132,200884,203201,203448,203497,203373,205614,205809,205925,205630,207609,207805,207811,207785,209943,210316,210450,210276,212074,211937,211876,211684,213467,213558,213241,213271,215122,215312,215443,215510,217142
